exercise_name,parent,leaf_class,reason,score
ae_adl_format1,ArtithmeticOperator,/,No division operator '/' is used.,0
ae_adl_format1,ArtithmeticOperator,**,No exponentiation operator '**' is used.,0
ae_adl_format1,ArtithmeticOperator,Modulus,No modulus operator '%' is used.,0
ae_adl_format1,ArtithmeticOperator,*,No multiplication operator '*' is used.,0
ae_adl_format1,Statement,ExpressionStatement,The print statement is an expression statement that outputs formatted strings. This is the main executable statement in the snippet.,5
ae_adl_format1,ConditionalStatement,IfElifElseStatement,No conditional statements such as if-elif-else are present.,0
ae_adl_format1,ConditionalStatement,IfStatement,No if statements are used.,0
ae_adl_format1,ConditionalStatement,IfElseStatement,No if-else statements are used.,0
ae_adl_format1,ConditionalStatement,IfElifStatement,No if-elif statements are used.,0
ae_adl_format1,ImportStatement,Import,No import statements are present.,0
ae_adl_format1,ImportStatement,ImportFrom,No from-import statements are present.,0
ae_adl_format1,JumpStatement,PassStatement,No pass statements are used.,0
ae_adl_format1,JumpStatement,BreakStatement,No break statements are used.,0
ae_adl_format1,JumpStatement,ContinueStatement,No continue statements are used.,0
ae_adl_format1,JumpStatement,ReturnStatement,No return statements are used.,0
ae_adl_format1,IterationStatement,ForStatement,No for loops are used.,0
ae_adl_format1,IterationStatement,WhileStatement,No while loops are used.,0
ae_adl_format1,ExceptionHandlingStatement,TryStatement,No try-except blocks are used.,0
ae_adl_format2,MembershipOperator,in,The code snippet does not use the 'in' membership operator anywhere.,0
ae_adl_format2,LogicalOperator,and,No logical 'and' operator is used in the snippet.,0
ae_adl_format2,LogicalOperator,or,No logical 'or' operator is used in the snippet.,0
ae_adl_format2,LogicalOperator,not,No logical 'not' operator is used in the snippet.,0
ae_adl_format2,ArtithmeticOperator,//,No floor division operator '//' is used.,0
ae_adl_format2,ArtithmeticOperator,-,No subtraction operator '-' is used.,0
ae_adl_format2,ArtithmeticOperator,+,No addition operator '+' is used.,0
ae_adl_format2,ArtithmeticOperator,/,No division operator '/' is used.,0
ae_adl_format2,ArtithmeticOperator,**,No exponentiation operator '**' is used.,0
ae_adl_format2,ArtithmeticOperator,Modulus,No modulus operator '%' is used.,0
ae_adl_format2,ArtithmeticOperator,*,No multiplication operator '*' is used.,0
ae_adl_format2,Statement,ExpressionStatement,The snippet contains expression statements: assignment of pi and the print function call are expression statements.,4
ae_adl_format2,ConditionalStatement,IfElifElseStatement,No if-elif-else conditional statements are present.,0
ae_adl_format2,ConditionalStatement,IfStatement,No if statement is present.,0
ae_adl_format2,ConditionalStatement,IfElseStatement,No if-else statement is present.,0
ae_adl_format2,ConditionalStatement,IfElifStatement,No if-elif statement is present.,0
ae_adl_format2,ImportStatement,Import,No import statements are used.,0
ae_adl_format2,ImportStatement,ImportFrom,No import-from statements are used.,0
ae_adl_format2,JumpStatement,PassStatement,No pass statement is used.,0
ae_adl_format2,JumpStatement,BreakStatement,No break statement is used.,0
ae_adl_format2,JumpStatement,ContinueStatement,No continue statement is used.,0
ae_adl_format2,JumpStatement,ReturnStatement,No return statement is used.,0
ae_adl_format2,IterationStatement,ForStatement,No for loop is used.,0
ae_adl_format2,IterationStatement,WhileStatement,No while loop is used.,0
ae_adl_format2,ExceptionHandlingStatement,TryStatement,No try-except block is used.,0
ae_adl_functions1,MembershipOperator,in,The code snippet does not use the 'in' operator or any membership test.,0
ae_adl_functions1,LogicalOperator,and,No logical 'and' operator is used in the snippet.,0
ae_adl_functions1,LogicalOperator,or,No logical 'or' operator is used in the snippet.,0
ae_adl_functions1,LogicalOperator,not,No logical 'not' operator is used in the snippet.,0
ae_adl_functions1,ArtithmeticOperator,//,No floor division operator is used in the snippet.,0
ae_adl_functions1,ArtithmeticOperator,-,No subtraction operator is used in the snippet.,0
ae_adl_functions1,ArtithmeticOperator,+,No addition operator is used in the snippet.,0
ae_adl_functions1,ArtithmeticOperator,/,No division operator is used in the snippet.,0
ae_adl_functions1,ArtithmeticOperator,**,No exponentiation operator is used in the snippet.,0
ae_adl_functions1,ArtithmeticOperator,Modulus,No modulus operator is used in the snippet.,0
ae_adl_functions1,ArtithmeticOperator,*,No multiplication operator is used in the snippet.,0
ae_adl_functions1,Statement,ExpressionStatement,"The function call `greet(""John"")` is an expression statement that executes the function.",5
ae_adl_functions1,ConditionalStatement,IfElifElseStatement,No conditional statements are present in the snippet.,0
ae_adl_functions1,ConditionalStatement,IfStatement,No conditional statements are present in the snippet.,0
ae_adl_functions1,ConditionalStatement,IfElseStatement,No conditional statements are present in the snippet.,0
ae_adl_functions1,ConditionalStatement,IfElifStatement,No conditional statements are present in the snippet.,0
ae_adl_functions1,ImportStatement,Import,No import statements are present in the snippet.,0
ae_adl_functions1,ImportStatement,ImportFrom,No import statements are present in the snippet.,0
ae_adl_functions1,JumpStatement,PassStatement,No pass statements are present in the snippet.,0
ae_adl_functions1,JumpStatement,BreakStatement,No break statements are present in the snippet.,0
ae_adl_functions1,JumpStatement,ContinueStatement,No continue statements are present in the snippet.,0
ae_adl_functions1,JumpStatement,ReturnStatement,The function `greet` does not have a return statement; it implicitly returns None.,0
ae_adl_functions1,IterationStatement,ForStatement,No for loops are present in the snippet.,0
ae_adl_functions1,IterationStatement,WhileStatement,No while loops are present in the snippet.,0
ae_adl_functions1,ExceptionHandlingStatement,TryStatement,No try-except blocks are present in the snippet.,0
ae_adl_returnvalue,MembershipOperator,in,The code snippet does not use the 'in' membership operator anywhere.,0
ae_adl_returnvalue,LogicalOperator,and,No logical 'and' operator is used in the snippet.,0
ae_adl_returnvalue,LogicalOperator,or,No logical 'or' operator is used in the snippet.,0
ae_adl_returnvalue,LogicalOperator,not,No logical 'not' operator is used in the snippet.,0
ae_adl_returnvalue,ArtithmeticOperator,//,The floor division operator '//' is not used in the snippet.,0
ae_adl_returnvalue,ArtithmeticOperator,-,The subtraction operator '-' is not used in the snippet.,0
ae_adl_returnvalue,ArtithmeticOperator,+,The addition operator '+' is not used in the snippet.,0
ae_adl_returnvalue,ArtithmeticOperator,/,The division operator '/' is not used in the snippet.,0
ae_adl_returnvalue,ArtithmeticOperator,**,The exponentiation operator '**' is not used in the snippet.,0
ae_adl_returnvalue,ArtithmeticOperator,Modulus,The modulus operator '%' is not used in the snippet.,0
ae_adl_returnvalue,ArtithmeticOperator,*,The multiplication operator '*' is used in the return statement to convert dollars to euros.,5
ae_adl_returnvalue,Statement,ExpressionStatement,The snippet contains expression statements such as the assignment of 'ratio', 'amount', 'euros', and the print statement.,5
ae_adl_returnvalue,ConditionalStatement,IfElifElseStatement,No if-elif-else conditional statements are present.,0
ae_adl_returnvalue,ConditionalStatement,IfStatement,No if statements are present.,0
ae_adl_returnvalue,ConditionalStatement,IfElseStatement,No if-else statements are present.,0
ae_adl_returnvalue,ConditionalStatement,IfElifStatement,No if-elif statements are present.,0
ae_adl_returnvalue,ImportStatement,Import,No import statements are used.,0
ae_adl_returnvalue,ImportStatement,ImportFrom,No import-from statements are used.,0
ae_adl_returnvalue,JumpStatement,PassStatement,No pass statements are used.,0
ae_adl_returnvalue,JumpStatement,BreakStatement,No break statements are used.,0
ae_adl_returnvalue,JumpStatement,ContinueStatement,No continue statements are used.,0
ae_adl_returnvalue,JumpStatement,ReturnStatement,The function uses a return statement to output the converted value.,5
ae_adl_returnvalue,IterationStatement,ForStatement,No for loops are used.,0
ae_adl_returnvalue,IterationStatement,WhileStatement,No while loops are used.,0
ae_adl_returnvalue,ExceptionHandlingStatement,TryStatement,No try-except blocks are used.,0
ae_adl_functions2,MembershipOperator,in,The code snippet does not use the 'in' membership operator anywhere.,0
ae_adl_functions2,LogicalOperator,and,No logical 'and' operator is used in the snippet.,0
ae_adl_functions2,LogicalOperator,or,No logical 'or' operator is used in the snippet.,0
ae_adl_functions2,LogicalOperator,not,No logical 'not' operator is used in the snippet.,0
ae_adl_functions2,ArtithmeticOperator,//,No floor division operator '//' is used in the snippet.,0
ae_adl_functions2,ArtithmeticOperator,-,No subtraction operator '-' is used in the snippet.,0
ae_adl_functions2,ArtithmeticOperator,+,The '+' operator is used to add the two parameters 'first' and 'second' inside the function to compute their sum.,5
ae_adl_functions2,ArtithmeticOperator,/,The '/' operator is used to divide the sum by 2 to compute the average.,5
ae_adl_functions2,ArtithmeticOperator,**,The exponentiation operator '**' is not used in the snippet.,0
ae_adl_functions2,ArtithmeticOperator,Modulus,The modulus operator '%' is not used in the snippet.,0
ae_adl_functions2,ArtithmeticOperator,*,The multiplication operator '*' is not used in the snippet.,0
ae_adl_functions2,Statement,ExpressionStatement,The snippet contains expression statements such as the function call 'average(2, 6)' assigned to 'result' and the print statement.,5
ae_adl_functions2,ConditionalStatement,IfElifElseStatement,No if-elif-else conditional statements are present.,0
ae_adl_functions2,ConditionalStatement,IfStatement,No if statements are present.,0
ae_adl_functions2,ConditionalStatement,IfElseStatement,No if-else statements are present.,0
ae_adl_functions2,ConditionalStatement,IfElifStatement,No if-elif statements are present.,0
ae_adl_functions2,ImportStatement,Import,No import statements are used.,0
ae_adl_functions2,ImportStatement,ImportFrom,No import-from statements are used.,0
ae_adl_functions2,JumpStatement,PassStatement,No pass statements are used.,0
ae_adl_functions2,JumpStatement,BreakStatement,No break statements are used.,0
ae_adl_functions2,JumpStatement,ContinueStatement,No continue statements are used.,0
ae_adl_functions2,JumpStatement,ReturnStatement,The function uses a return statement to return the computed average.,5
ae_adl_functions2,IterationStatement,ForStatement,No for loops are used.,0
ae_adl_functions2,IterationStatement,WhileStatement,No while loops are used.,0
ae_adl_functions2,ExceptionHandlingStatement,TryStatement,No try-except blocks are used.,0
ae_adl_functions3,ArtithmeticOperator,+,The code uses the '+' operator to sum product prices in the expression `23.5 + 12.2 + 4.75`. This is a direct use of the addition operator.,5
ae_adl_functions3,ArtithmeticOperator,*,The '*' operator is used in both functions `add_discount` and `add_taxes` to multiply the sum by a factor involving the percentage. This is a clear and essential use of multiplication.,5
ae_adl_functions3,ArtithmeticOperator,-,The '-' operator is used in the expression `(1 - percentage)` inside the `add_discount` function to calculate the discount multiplier.,5
ae_adl_functions3,ArtithmeticOperator,+,The '+' operator is also used in `(1 + percentage)` inside the `add_taxes` function to calculate the tax multiplier. This is a separate usage from the summing of products.,5
ae_adl_functions3,Statement,ExpressionStatement,The code contains expression statements such as the function calls `add_discount(products, 0.05)` and `add_taxes(...)` as well as the print statement. These are expressions executed for their side effects or return values.,4
ae_adl_functions3,ImportStatement,Import,There are no import statements in the snippet, so this class is not used.,0
ae_adl_functions3,ImportStatement,ImportFrom,No import-from statements are present.,0
ae_adl_functions3,JumpStatement,PassStatement,No pass statements are used.,0
ae_adl_functions3,JumpStatement,BreakStatement,No break statements are used.,0
ae_adl_functions3,JumpStatement,ContinueStatement,No continue statements are used.,0
ae_adl_functions3,JumpStatement,ReturnStatement,The functions `add_discount` and `add_taxes` both use return statements to return the computed values. This is a direct and essential use of return statements.,5
ae_adl_functions3,ConditionalStatement,IfStatement,No if statements are present.,0
ae_adl_functions3,ConditionalStatement,IfElseStatement,No if-else statements are present.,0
ae_adl_functions3,ConditionalStatement,IfElifStatement,No if-elif statements are present.,0
ae_adl_functions3,ConditionalStatement,IfElifElseStatement,No if-elif-else statements are present.,0
ae_adl_functions3,IterationStatement,ForStatement,No for loops are used.,0
ae_adl_functions3,IterationStatement,WhileStatement,No while loops are used.,0
ae_adl_functions3,ExceptionHandlingStatement,TryStatement,No try statements are used.,0
ae_adl_functions3,LogicalOperator,and,No logical operators are used.,0
ae_adl_functions3,LogicalOperator,or,No logical operators are used.,0
ae_adl_functions3,LogicalOperator,not,No logical operators are used.,0
ae_adl_functions3,MembershipOperator,in,No membership operators are used.,0
ae_adl_recursion,MembershipOperator,in,The code snippet does not use the 'in' membership operator anywhere.,0
ae_adl_recursion,LogicalOperator,and,No logical 'and' operator is used in the code snippet.,0
ae_adl_recursion,LogicalOperator,or,No logical 'or' operator is used in the code snippet.,0
ae_adl_recursion,LogicalOperator,not,No logical 'not' operator is used in the code snippet.,0
ae_adl_recursion,ArtithmeticOperator,//,No floor division operator '//' is used in the code snippet.,0
ae_adl_recursion,ArtithmeticOperator,-,The subtraction operator '-' is used in the recursive call 'factorial(n - 1)', which is essential for the recursion to progress towards the base case.,5
ae_adl_recursion,ArtithmeticOperator,+,No addition operator '+' is used in the code snippet.,0
ae_adl_recursion,ArtithmeticOperator,/,No division operator '/' is used in the code snippet.,0
ae_adl_recursion,ArtithmeticOperator,**,No exponentiation operator '**' is used in the code snippet.,0
ae_adl_recursion,ArtithmeticOperator,Modulus,No modulus operator '%' is used in the code snippet.,0
ae_adl_recursion,ArtithmeticOperator,*,The multiplication operator '*' is used in the return statement 'factorial(n - 1) * n' to compute the factorial product.,5
ae_adl_recursion,Statement,ExpressionStatement,"The print statement 'print(""Factorial of 4 is:""", factorial(4))' is an expression statement that outputs the result.,5
ae_adl_recursion,ConditionalStatement,IfElifElseStatement,The code uses an if-else statement but does not have an elif branch, so this class is not used.,0
ae_adl_recursion,ConditionalStatement,IfStatement,The code does not have a standalone if statement without else, so this class is not used.,0
ae_adl_recursion,ConditionalStatement,IfElseStatement,The code uses an if-else statement to distinguish base case and recursive case in factorial function.,5
ae_adl_recursion,ConditionalStatement,IfElifStatement,No if-elif statement is used in the code snippet.,0
ae_adl_recursion,ImportStatement,Import,No import statements are present.,0
ae_adl_recursion,ImportStatement,ImportFrom,No import-from statements are present.,0
ae_adl_recursion,JumpStatement,PassStatement,No pass statements are used.,0
ae_adl_recursion,JumpStatement,BreakStatement,No break statements are used.,0
ae_adl_recursion,JumpStatement,ContinueStatement,No continue statements are used.,0
ae_adl_recursion,JumpStatement,ReturnStatement,The return statement is used twice: once for the base case and once for the recursive case, essential for function output.,5
ae_adl_recursion,IterationStatement,ForStatement,No for loops are used.,0
ae_adl_recursion,IterationStatement,WhileStatement,No while loops are used.,0
ae_adl_recursion,ExceptionHandlingStatement,TryStatement,No try-except blocks are used.,0
ae_adl_dict1,MembershipOperator,in,The 'in' operator is used multiple times to check for the presence of keys in the dictionary 'numbers' (e.g.," 'if ""Mike"" in numbers:' and 'if ""Marissa"" in numbers:')", which is a core part of the logic.,5
ae_adl_dict1,LogicalOperator,and,The 'and' operator is not used anywhere in the code snippet.,0
ae_adl_dict1,LogicalOperator,or,The 'or' operator is not used anywhere in the code snippet.,0
ae_adl_dict1,LogicalOperator,not,The 'not' operator is not used anywhere in the code snippet.,0
ae_adl_dict1,ArtithmeticOperator,//,The floor division operator '//' is not used anywhere in the code snippet.,0
ae_adl_dict1,ArtithmeticOperator,-,The subtraction operator '-' is not used anywhere in the code snippet.,0
ae_adl_dict1,ArtithmeticOperator,+,The addition operator '+' is not explicitly used in the code snippet. Although string concatenation or arithmetic addition is not performed, the '+' operator is absent.,0
ae_adl_dict1,ArtithmeticOperator,/,The division operator '/' is not used anywhere in the code snippet.,0
ae_adl_dict1,ArtithmeticOperator,**,The exponentiation operator '**' is not used anywhere in the code snippet.,0
ae_adl_dict1,ArtithmeticOperator,Modulus,The modulus operator '%' is not used anywhere in the code snippet.,0
ae_adl_dict1,ArtithmeticOperator,*,The multiplication operator '*' is not used anywhere in the code snippet.,0
ae_adl_dict1,Statement,ExpressionStatement,Expression statements are present in the form of function calls (e.g., 'print(...)', 'add_numbers(numbers)'), dictionary assignments (e.g.," 'phonebook[""George""] = ""555-4523""')", and variable assignments (e.g., 'count = len(numbers)'). These are fundamental to the snippet.,5
ae_adl_dict1,ConditionalStatement,IfElifElseStatement,No if-elif-else chains are present; only simple if-else statements are used.,0
ae_adl_dict1,ConditionalStatement,IfStatement,There are no standalone if statements without else; all if statements have else branches.,0
ae_adl_dict1,ConditionalStatement,IfElseStatement,The code uses if-else statements twice to check for key presence and print accordingly (e.g.," 'if ""Mike"" in numbers: ... else: ...'). This is a direct usage.",5
ae_adl_dict1,ConditionalStatement,IfElifStatement,No if-elif statements without else are present.,0
ae_adl_dict1,ImportStatement,Import,No import statements are present.,0
ae_adl_dict1,ImportStatement,ImportFrom,No import-from statements are present.,0
ae_adl_dict1,JumpStatement,PassStatement,No pass statements are present.,0
ae_adl_dict1,JumpStatement,BreakStatement,No break statements are present.,0
ae_adl_dict1,JumpStatement,ContinueStatement,No continue statements are present.,0
ae_adl_dict1,JumpStatement,ReturnStatement,No return statements are present in the snippet.,0
ae_adl_dict1,IterationStatement,ForStatement,No for loops are present.,0
ae_adl_dict1,IterationStatement,WhileStatement,No while loops are present.,0
ae_adl_dict1,ExceptionHandlingStatement,TryStatement,No try-except blocks are present.,0
ae_adl_dict3,MembershipOperator,in,The 'in' operator is used in the for loop to iterate over the keys of the dictionary 'ages'. This is a direct use of the 'in' membership operator to access dictionary keys.,5
ae_adl_dict3,LogicalOperator,or,The 'or' logical operator is used in the if condition to check if 'oldest' is None or if the current person's age is greater than 'max_age'. This is a clear and essential use of the logical operator.,5
ae_adl_dict3,LogicalOperator,and,The 'and' logical operator is not used anywhere in the code snippet.,0
ae_adl_dict3,LogicalOperator,not,The 'not' logical operator is not used anywhere in the code snippet.,0
ae_adl_dict3,ArtithmeticOperator,//,The floor division operator '//' is not used in the code snippet.,0
ae_adl_dict3,ArtithmeticOperator,-,The subtraction operator '-' is not used in the code snippet.,0
ae_adl_dict3,ArtithmeticOperator,+,The addition operator '+' is not used in the code snippet.,0
ae_adl_dict3,ArtithmeticOperator,/,The division operator '/' is not used in the code snippet.,0
ae_adl_dict3,ArtithmeticOperator,**,The exponentiation operator '**' is not used in the code snippet.,0
ae_adl_dict3,ArtithmeticOperator,Modulus,The modulus operator '%' is not used in the code snippet.,0
ae_adl_dict3,ArtithmeticOperator,*,The multiplication operator '*' is not used in the code snippet.,0
ae_adl_dict3,Statement,ExpressionStatement,Expression statements are used throughout the code, such as assignments (e.g.," ages[""Mark""] = 7)", function calls (print statements), and variable updates. This is a fundamental part of the snippet.,5
ae_adl_dict3,ConditionalStatement,IfElifElseStatement,There is no if-elif-else structure in the code; only a simple if statement is used.,0
ae_adl_dict3,ConditionalStatement,IfStatement,An if statement is used inside the for loop to check conditions for updating 'oldest' and 'max_age'. This is a direct and important use.,5
ae_adl_dict3,ConditionalStatement,IfElseStatement,No if-else statement is present; only a single if statement without else.,0
ae_adl_dict3,ConditionalStatement,IfElifStatement,No if-elif statement is present.,0
ae_adl_dict3,ImportStatement,Import,No import statements are used in the code snippet.,0
ae_adl_dict3,ImportStatement,ImportFrom,No import-from statements are used in the code snippet.,0
ae_adl_dict3,JumpStatement,PassStatement,No pass statements are used.,0
ae_adl_dict3,JumpStatement,BreakStatement,No break statements are used.,0
ae_adl_dict3,JumpStatement,ContinueStatement,No continue statements are used.,0
ae_adl_dict3,JumpStatement,ReturnStatement,No return statements are used; the function main() does not return a value.,0
ae_adl_dict3,IterationStatement,ForStatement,A for loop is used to iterate over the dictionary keys. This is a direct and essential use of the for statement.,5
ae_adl_dict3,IterationStatement,WhileStatement,No while loops are used in the code snippet.,0
ae_adl_dict3,ExceptionHandlingStatement,TryStatement,No try statements are used.,0
ae_adl_objects1,MembershipOperator,in,The code snippet does not use the 'in' operator or any membership test.,0
ae_adl_objects1,LogicalOperator,and,The snippet does not contain any logical 'and' operations.,0
ae_adl_objects1,LogicalOperator,or,No logical 'or' operations are present in the snippet.,0
ae_adl_objects1,LogicalOperator,not,No logical negation 'not' is used.,0
ae_adl_objects1,ArtithmeticOperator,//,No floor division operator '//' is used.,0
ae_adl_objects1,ArtithmeticOperator,-,The '-' operator is not explicitly used in the snippet.,0
ae_adl_objects1,ArtithmeticOperator,+,No addition operator '+' is used explicitly.,0
ae_adl_objects1,ArtithmeticOperator,/,No division operator '/' is used.,0
ae_adl_objects1,ArtithmeticOperator,**,No exponentiation operator '**' is used.,0
ae_adl_objects1,ArtithmeticOperator,Modulus,No modulus operator '%' is used.,0
ae_adl_objects1,ArtithmeticOperator,*,No multiplication operator '*' is used.,0
ae_adl_objects1,Statement,ExpressionStatement,The snippet contains multiple expression statements such as method calls (car.fuel(20)) and assignments (car = Car(30)), which are expression statements.,5
ae_adl_objects1,ConditionalStatement,IfElifElseStatement,No conditional statements of this type are present.,0
ae_adl_objects1,ConditionalStatement,IfStatement,No 'if' statements are used.,0
ae_adl_objects1,ConditionalStatement,IfElseStatement,No 'if-else' statements are present.,0
ae_adl_objects1,ConditionalStatement,IfElifStatement,No 'if-elif' statements are used.,0
ae_adl_objects1,ImportStatement,Import,No import statements are present.,0
ae_adl_objects1,ImportStatement,ImportFrom,No 'from ... import ...' statements are used.,0
ae_adl_objects1,JumpStatement,PassStatement,No 'pass' statements are used.,0
ae_adl_objects1,JumpStatement,BreakStatement,No 'break' statements are present.,0
ae_adl_objects1,JumpStatement,ContinueStatement,No 'continue' statements are used.,0
ae_adl_objects1,JumpStatement,ReturnStatement,No 'return' statements are present.,0
ae_adl_objects1,IterationStatement,ForStatement,No 'for' loops are used.,0
ae_adl_objects1,IterationStatement,WhileStatement,No 'while' loops are present.,0
ae_adl_objects1,ExceptionHandlingStatement,TryStatement,No 'try' statements or exception handling is used.,0
ae_adl_objects2,MembershipOperator,in,The 'in' operator is not used anywhere in the code snippet.,0
ae_adl_objects2,LogicalOperator,and,The 'and' logical operator is not used in the code snippet.,0
ae_adl_objects2,LogicalOperator,or,The 'or' logical operator is not used in the code snippet.,0
ae_adl_objects2,LogicalOperator,not,The 'not' logical operator is not used in the code snippet.,0
ae_adl_objects2,ArtithmeticOperator,//,The floor division operator '//' is not used in the code snippet.,0
ae_adl_objects2,ArtithmeticOperator,-,The subtraction operator '-' is used multiple times to decrease fuel values (self.gas - consumption and self.tank_size - self.gas). It is essential for fuel calculations.,5
ae_adl_objects2,ArtithmeticOperator,+,The addition operator '+' is used to add fuel (self.gas + added). It is important for updating the fuel state.,5
ae_adl_objects2,ArtithmeticOperator,/,The division operator '/' is not used in the code snippet.,0
ae_adl_objects2,ArtithmeticOperator,**, The exponentiation operator '**' is not used in the code snippet.,0
ae_adl_objects2,ArtithmeticOperator,Modulus,The modulus operator '%' is not used in the code snippet.,0
ae_adl_objects2,ArtithmeticOperator,*,The multiplication operator '*' is not used in the code snippet.,0
ae_adl_objects2,Statement,ExpressionStatement,Expression statements are used throughout the code, such as method calls (car.fuel(60), car.drive(10), print statements). These are fundamental to the snippet.,5
ae_adl_objects2,ConditionalStatement,IfElifElseStatement,No if-elif-else compound conditional statements are used.,0
ae_adl_objects2,ConditionalStatement,IfStatement,Simple if statements are used," e.g. ""if self.gas < consumption:"" to check fuel before driving. This controls flow based on conditions.",5
ae_adl_objects2,ConditionalStatement,IfElseStatement,No if-else statements are used; only a single if with return False and then code after.,0
ae_adl_objects2,ConditionalStatement,IfElifStatement,No if-elif statements are used.,0
ae_adl_objects2,ImportStatement,Import,No import statements are present.,0
ae_adl_objects2,ImportStatement,ImportFrom,No import-from statements are present.,0
ae_adl_objects2,JumpStatement,PassStatement,No pass statements are used.,0
ae_adl_objects2,JumpStatement,BreakStatement,No break statements are used.,0
ae_adl_objects2,JumpStatement,ContinueStatement,No continue statements are used.,0
ae_adl_objects2,JumpStatement,ReturnStatement,Return statements are used multiple times to return values from methods and to control flow (return False, return True, return added). This is important for method behavior.,5
ae_adl_objects2,IterationStatement,ForStatement,No for loops are used.,0
ae_adl_objects2,IterationStatement,WhileStatement,No while loops are used.,0
ae_adl_objects2,ExceptionHandlingStatement,TryStatement,No try statements are used.,0
py_concat_str_num,ArtithmeticOperator,+,The '+' operator is used to concatenate strings and string representations of numbers in the print statement.,5
py_concat_str_num,ArtithmeticOperator,*,No multiplication operation is used in the snippet.,0
py_concat_str_num,ArtithmeticOperator,-,No subtraction operation is used in the snippet.,0
py_concat_str_num,ArtithmeticOperator,/,No division operation is used in the snippet.,0
py_concat_str_num,ArtithmeticOperator,//,No floor division operation is used in the snippet.,0
py_concat_str_num,ArtithmeticOperator,**,No exponentiation operation is used in the snippet.,0
py_concat_str_num,ArtithmeticOperator,Modulus,No modulus operation is used in the snippet.,0
py_concat_str_num,MembershipOperator,in,No membership operator 'in' is used in the snippet.,0
py_concat_str_num,LogicalOperator,and,No logical 'and' operator is used in the snippet.,0
py_concat_str_num,LogicalOperator,or,No logical 'or' operator is used in the snippet.,0
py_concat_str_num,LogicalOperator,not,No logical 'not' operator is used in the snippet.,0
py_concat_str_num,Statement,ExpressionStatement,The print statement is an expression statement used to output the concatenated string.,5
py_concat_str_num,ConditionalStatement,IfElifElseStatement,No conditional statements are used in the snippet.,0
py_concat_str_num,ConditionalStatement,IfStatement,No conditional statements are used in the snippet.,0
py_concat_str_num,ConditionalStatement,IfElseStatement,No conditional statements are used in the snippet.,0
py_concat_str_num,ConditionalStatement,IfElifStatement,No conditional statements are used in the snippet.,0
py_concat_str_num,ImportStatement,Import,No import statements are used in the snippet.,0
py_concat_str_num,ImportStatement,ImportFrom,No import statements are used in the snippet.,0
py_concat_str_num,JumpStatement,PassStatement,No pass statements are used in the snippet.,0
py_concat_str_num,JumpStatement,BreakStatement,No break statements are used in the snippet.,0
py_concat_str_num,JumpStatement,ContinueStatement,No continue statements are used in the snippet.,0
py_concat_str_num,JumpStatement,ReturnStatement,No return statements are used in the snippet.,0
py_concat_str_num,IterationStatement,ForStatement,No for loops are used in the snippet.,0
py_concat_str_num,IterationStatement,WhileStatement,No while loops are used in the snippet.,0
py_concat_str_num,ExceptionHandlingStatement,TryStatement,No try-except blocks are used in the snippet.,0
py_time_conversion,MembershipOperator,in,The code does not use the 'in' membership operator anywhere; no membership checks are performed.,0
py_time_conversion,LogicalOperator,and,No logical operators such as 'and' are used in the snippet; no boolean logic combining conditions.,0
py_time_conversion,LogicalOperator,or,No logical operators such as 'or' are used in the snippet; no boolean logic combining conditions.,0
py_time_conversion,LogicalOperator,not,No logical operators such as 'not' are used in the snippet; no boolean negation.,0
py_time_conversion,ArtithmeticOperator,//,The floor division operator '//' is used to calculate whole minutes from total seconds, which is a core part of the logic.,5
py_time_conversion,ArtithmeticOperator,-,The subtraction operator '-' is not used anywhere in the code snippet.,0
py_time_conversion,ArtithmeticOperator,+,The addition operator '+' is not used in arithmetic expressions; however, the print statement uses commas for concatenation, not '+'.,0
py_time_conversion,ArtithmeticOperator,/,The division operator '/' is not used; only floor division '//' is used.,0
py_time_conversion,ArtithmeticOperator,**, The exponentiation operator '**' is not used anywhere in the snippet.,0
py_time_conversion,ArtithmeticOperator,Modulus,The modulus operator '%' is used to find the remaining seconds after extracting whole minutes, which is essential to the problem.,5
py_time_conversion,ArtithmeticOperator,*,The multiplication operator '*' is not used anywhere in the snippet.,0
py_time_conversion,Statement,ExpressionStatement,The snippet contains expression statements such as variable assignments and the print function call, which are fundamental to the program.,5
py_time_conversion,ConditionalStatement,IfElifElseStatement,No conditional statements with if-elif-else are present in the snippet.,0
py_time_conversion,ConditionalStatement,IfStatement,No if statements are used in the snippet.,0
py_time_conversion,ConditionalStatement,IfElseStatement,No if-else statements are used in the snippet.,0
py_time_conversion,ConditionalStatement,IfElifStatement,No if-elif statements are used in the snippet.,0
py_time_conversion,ImportStatement,Import,No import statements are used in the snippet.,0
py_time_conversion,ImportStatement,ImportFrom,No import-from statements are used in the snippet.,0
py_time_conversion,JumpStatement,PassStatement,No pass statements are used in the snippet.,0
py_time_conversion,JumpStatement,BreakStatement,No break statements are used in the snippet.,0
py_time_conversion,JumpStatement,ContinueStatement,No continue statements are used in the snippet.,0
py_time_conversion,JumpStatement,ReturnStatement,No return statements are used in the snippet.,0
py_time_conversion,IterationStatement,ForStatement,No for loops are used in the snippet.,0
py_time_conversion,IterationStatement,WhileStatement,No while loops are used in the snippet.,0
py_time_conversion,ExceptionHandlingStatement,TryStatement,No try-except blocks are used in the snippet.,0
py_bmi_calculator2,MembershipOperator,in,The code snippet does not use the 'in' operator anywhere for membership testing.,0
